"UHRSWORK","INCWAGE","region","education_level","age","gender","race_group"
40,65000,"South","Bachelor",41,"Male","Black"
20,800,"South","Some_College",32,"Female","Other"
45,50000,"South","Bachelor",29,"Female","White"
40,67000,"Midwest","Above_Bachelor",33,"Female","White"
40,36400,"West","Some_College",22,"Male","White"
40,106000,"Northeast","Above_Bachelor",46,"Female","White"
50,94000,"Northeast","Some_College",52,"Male","White"
40,110000,"Northeast","Bachelor",25,"Male","White"
40,35000,"South","High_School",36,"Male","White"
40,25000,"South","Some_College",51,"Female","White"
40,80000,"Northeast","Bachelor",33,"Female","White"
40,250000,"Northeast","Above_Bachelor",39,"Female","White"
40,18000,"West","High_School",65,"Female","White"
40,60000,"West","High_School",27,"Male","Asian"
40,30000,"Northeast","High_School",27,"Male","Black"
8,10000,"South","Some_College",19,"Male","White"
40,34000,"South","High_School",65,"Female","Black"
40,37300,"Northeast","Bachelor",53,"Female","Asian"
45,35000,"Midwest","High_School",57,"Female","White"
32,21000,"Midwest","High_School",63,"Female","White"
60,62000,"South","High_School",26,"Male","White"
40,211000,"Midwest","High_School",51,"Male","White"
40,22000,"South","Some_College",45,"Female","Black"
40,45000,"Northeast","Some_College",33,"Male","White"
35,40000,"Midwest","Some_College",26,"Male","Other"
50,110000,"South","Some_College",35,"Male","White"
40,130000,"South","Some_College",58,"Male","White"
32,40000,"Midwest","High_School",43,"Male","Black"
40,168000,"Midwest","Above_Bachelor",49,"Male","Asian"
60,200000,"Midwest","Some_College",60,"Male","White"
45,90000,"Midwest","Above_Bachelor",58,"Female","White"
27,38600,"West","Some_College",50,"Male","White"
40,60000,"Northeast","Bachelor",55,"Male","White"
45,20000,"West","Bachelor",25,"Female","White"
40,31000,"Midwest","High_School",28,"Male","Other"
20,40400,"Midwest","High_School",58,"Female","Black"
12,5000,"Northeast","Some_College",22,"Male","White"
40,57000,"South","Bachelor",34,"Female","White"
22,15000,"South","Below_High_School",33,"Female","Other"
40,30000,"Midwest","High_School",41,"Female","Other"
40,21000,"West","Bachelor",27,"Male","Other"
50,75000,"Northeast","High_School",36,"Male","Other"
20,7300,"West","Some_College",24,"Male","Other"
45,40000,"South","High_School",35,"Female","White"
40,27000,"Northeast","Below_High_School",38,"Female","Other"
40,56000,"Midwest","Bachelor",39,"Female","White"
40,52000,"Midwest","High_School",53,"Male","White"
50,120000,"Northeast","Above_Bachelor",58,"Female","White"
32,20000,"Midwest","Some_College",30,"Male","Other"
32,25600,"South","High_School",29,"Female","Black"
35,120000,"Northeast","Above_Bachelor",39,"Male","White"
50,37500,"Northeast","Some_College",56,"Male","White"
35,74000,"South","Bachelor",40,"Female","Black"
60,130000,"West","High_School",36,"Male","White"
40,8000,"Northeast","Above_Bachelor",44,"Female","White"
40,120000,"Midwest","Above_Bachelor",40,"Male","White"
40,37300,"Midwest","High_School",64,"Male","White"
50,90000,"South","High_School",32,"Male","Other"
50,125000,"Midwest","Bachelor",48,"Male","White"
45,15000,"Midwest","Some_College",20,"Male","White"
40,175000,"West","Bachelor",38,"Male","Other"
40,30000,"West","High_School",33,"Male","White"
40,121000,"South","Bachelor",48,"Female","White"
38,4400,"West","Bachelor",62,"Female","White"
65,97000,"Northeast","Bachelor",51,"Male","White"
38,100000,"Northeast","Some_College",59,"Female","White"
24,11000,"Midwest","Bachelor",34,"Female","White"
30,80000,"Midwest","Above_Bachelor",58,"Female","White"
40,21000,"South","Bachelor",21,"Female","White"
40,50000,"Northeast","Some_College",25,"Male","White"
40,80000,"West","High_School",22,"Male","Other"
40,65000,"West","Below_High_School",40,"Female","White"
45,115000,"South","High_School",31,"Male","White"
40,60000,"Midwest","High_School",63,"Male","White"
40,100000,"Northeast","Some_College",40,"Male","White"
25,5000,"Midwest","Some_College",21,"Male","Black"
50,190000,"Midwest","Above_Bachelor",37,"Male","Black"
40,50000,"Northeast","Some_College",56,"Female","White"
8,11700,"Midwest","High_School",18,"Female","White"
40,30000,"South","High_School",28,"Female","Other"
42,155000,"South","Bachelor",47,"Male","White"
40,33300,"South","High_School",56,"Female","Other"
40,70000,"West","Some_College",45,"Female","White"
40,6000,"South","Some_College",21,"Female","White"
24,35400,"Midwest","Some_College",52,"Female","Other"
40,52000,"Midwest","High_School",62,"Male","White"
40,61000,"Northeast","High_School",55,"Male","White"
40,90000,"Midwest","Above_Bachelor",30,"Female","Asian"
40,180000,"Northeast","Above_Bachelor",62,"Male","White"
55,48000,"Northeast","High_School",31,"Male","Other"
18,510,"Midwest","Some_College",32,"Male","White"
40,28000,"Midwest","High_School",30,"Male","Other"
30,26000,"West","High_School",49,"Male","Black"
40,15800,"West","High_School",57,"Female","Other"
40,66000,"West","Bachelor",59,"Female","White"
41,50000,"West","High_School",39,"Male","White"
45,297000,"Midwest","Bachelor",65,"Male","White"
40,70000,"Midwest","Bachelor",29,"Male","White"
10,1700,"South","High_School",19,"Female","Asian"
40,30000,"Midwest","High_School",45,"Male","Other"
45,189000,"South","Bachelor",43,"Male","White"
45,103000,"Northeast","Above_Bachelor",50,"Female","White"
19,10000,"West","Some_College",22,"Female","White"
36,114000,"South","Above_Bachelor",29,"Female","Asian"
30,21000,"Northeast","High_School",36,"Female","White"
53,92000,"Midwest","Some_College",37,"Male","White"
40,28000,"Midwest","High_School",18,"Female","White"
40,130000,"West","Bachelor",41,"Male","Asian"
8,3000,"Northeast","Bachelor",63,"Female","White"
50,30000,"Midwest","Bachelor",27,"Male","White"
35,55000,"West","Some_College",21,"Female","Black"
40,24000,"South","High_School",20,"Male","White"
40,33000,"South","High_School",53,"Female","Black"
40,199000,"West","Some_College",35,"Male","White"
40,105000,"South","Some_College",49,"Female","White"
40,28400,"Midwest","High_School",22,"Male","Other"
40,50000,"Northeast","Bachelor",29,"Male","White"
40,51000,"South","Bachelor",26,"Female","Other"
4,45000,"South","Below_High_School",55,"Male","Other"
10,4800,"South","Some_College",19,"Female","Other"
40,41300,"South","High_School",51,"Female","Black"
55,85000,"Northeast","Bachelor",34,"Male","White"
40,86000,"West","Bachelor",27,"Female","White"
55,80000,"Northeast","High_School",45,"Male","Black"
40,20000,"South","High_School",34,"Female","Other"
45,25000,"South","High_School",28,"Male","Black"
40,106000,"South","Bachelor",32,"Female","Black"
40,65000,"Northeast","Bachelor",25,"Female","Other"
38,12000,"South","Some_College",21,"Female","Other"
35,35000,"Northeast","High_School",29,"Female","Other"
40,110000,"Midwest","Above_Bachelor",40,"Male","White"
6,3000,"West","High_School",18,"Female","Other"
40,18000,"Midwest","High_School",48,"Female","White"
40,30000,"Northeast","High_School",50,"Male","White"
55,62000,"Midwest","Bachelor",33,"Female","White"
60,44000,"West","Below_High_School",46,"Male","White"
45,34000,"West","High_School",42,"Male","Other"
45,60000,"Midwest","High_School",33,"Male","White"
45,98000,"Midwest","Some_College",60,"Male","White"
40,50000,"South","Below_High_School",40,"Male","Black"
45,40000,"South","Some_College",28,"Male","Other"
40,98000,"Midwest","High_School",58,"Female","White"
40,24000,"West","Some_College",63,"Female","Other"
40,95000,"West","Bachelor",28,"Female","White"
60,506000,"Midwest","Above_Bachelor",38,"Male","Other"
50,200000,"Northeast","Above_Bachelor",46,"Male","White"
50,50000,"South","Above_Bachelor",55,"Male","White"
20,2000,"Northeast","High_School",19,"Female","Asian"
12,8000,"West","Some_College",41,"Male","White"
38,65000,"West","Bachelor",38,"Female","White"
60,100000,"Midwest","Above_Bachelor",43,"Female","Other"
40,33000,"South","Some_College",34,"Female","White"
80,68000,"West","High_School",53,"Male","White"
40,65000,"Northeast","Some_College",29,"Male","White"
20,18000,"Midwest","High_School",63,"Female","White"
40,95000,"Northeast","High_School",60,"Male","Black"
48,47000,"South","High_School",31,"Male","White"
30,25000,"South","Bachelor",24,"Male","White"
40,62000,"West","High_School",35,"Male","White"
40,150000,"Northeast","Some_College",60,"Male","White"
40,115000,"West","Above_Bachelor",32,"Male","White"
40,23000,"South","High_School",30,"Female","Other"
40,185000,"West","Above_Bachelor",39,"Male","Other"
40,100000,"Midwest","Bachelor",38,"Male","White"
40,150000,"Midwest","Above_Bachelor",53,"Female","White"
40,75000,"South","Some_College",47,"Male","White"
25,20000,"South","Bachelor",23,"Female","Other"
51,18000,"West","High_School",18,"Male","Black"
40,38000,"Northeast","High_School",34,"Male","White"
40,75000,"West","Some_College",39,"Female","Other"
40,24000,"South","High_School",29,"Male","White"
60,50000,"Northeast","Bachelor",43,"Female","White"
40,34000,"Northeast","High_School",54,"Male","Other"
31,21100,"South","Bachelor",23,"Male","Black"
40,50000,"Northeast","High_School",48,"Male","White"
40,100000,"South","Above_Bachelor",59,"Female","Asian"
40,60000,"Midwest","High_School",62,"Male","White"
45,105000,"Midwest","Bachelor",50,"Female","White"
40,53000,"West","Some_College",23,"Male","White"
20,12000,"West","Bachelor",23,"Male","Asian"
48,76000,"West","Above_Bachelor",57,"Male","Other"
20,14000,"Northeast","Above_Bachelor",26,"Male","White"
40,60000,"Midwest","Above_Bachelor",29,"Female","White"
50,35000,"South","High_School",40,"Male","White"
40,36000,"Midwest","Bachelor",36,"Female","Other"
50,51000,"Northeast","Bachelor",30,"Male","White"
40,50000,"Midwest","Bachelor",38,"Male","White"
40,35000,"South","Some_College",60,"Female","White"
20,10000,"Midwest","Above_Bachelor",45,"Female","White"
60,90000,"Northeast","High_School",61,"Male","White"
45,60000,"South","Some_College",47,"Male","Other"
40,80000,"Midwest","Above_Bachelor",46,"Female","White"
40,20000,"Midwest","High_School",20,"Male","White"
40,95000,"West","Bachelor",54,"Male","White"
40,50000,"Midwest","Above_Bachelor",25,"Female","White"
50,90000,"West","Some_College",48,"Female","Asian"
40,7400,"West","High_School",56,"Male","Other"
35,23300,"South","Some_College",49,"Male","White"
40,43700,"South","Bachelor",31,"Female","Other"
40,38700,"Midwest","Above_Bachelor",43,"Male","Black"
35,82000,"Northeast","Bachelor",59,"Female","Asian"
50,60000,"South","Above_Bachelor",42,"Male","White"
15,27000,"Midwest","Some_College",40,"Female","White"
40,74000,"South","High_School",37,"Male","White"
40,85000,"West","Above_Bachelor",37,"Male","Asian"
25,12000,"South","Above_Bachelor",38,"Female","Black"
40,40000,"Midwest","Bachelor",27,"Female","White"
50,45000,"Northeast","Bachelor",47,"Female","White"
40,16000,"West","High_School",18,"Female","Black"
60,103000,"South","Bachelor",52,"Male","Other"
40,41300,"Midwest","Some_College",55,"Female","White"
40,55000,"Northeast","Bachelor",40,"Female","White"
55,115000,"Midwest","Some_College",37,"Male","White"
40,40000,"Northeast","High_School",53,"Male","White"
40,60000,"Northeast","Some_College",49,"Female","White"
40,101000,"Northeast","Above_Bachelor",63,"Male","White"
60,110000,"South","Above_Bachelor",36,"Female","White"
40,37500,"Midwest","Above_Bachelor",40,"Female","White"
45,55000,"Midwest","High_School",35,"Male","White"
40,36000,"South","High_School",32,"Male","Other"
40,240000,"South","Above_Bachelor",46,"Female","White"
40,48000,"South","High_School",29,"Male","Other"
45,75000,"Midwest","Some_College",32,"Male","White"
50,30000,"Midwest","High_School",48,"Female","Other"
43,38000,"South","Some_College",55,"Female","Black"
1,2500,"West","High_School",64,"Male","White"
40,133000,"Northeast","Above_Bachelor",30,"Female","White"
40,56000,"Midwest","Above_Bachelor",40,"Female","Black"
40,100000,"West","Bachelor",38,"Male","Other"
45,90000,"Northeast","Above_Bachelor",40,"Female","White"
37,62000,"West","Above_Bachelor",57,"Female","White"
55,15000,"West","Some_College",50,"Male","Asian"
60,10000,"Midwest","Some_College",22,"Female","White"
38,66000,"Northeast","Bachelor",64,"Female","White"
40,90000,"Midwest","High_School",55,"Male","White"
40,48000,"Northeast","Bachelor",25,"Female","White"
50,240000,"Northeast","Bachelor",58,"Male","White"
45,57000,"Midwest","Some_College",53,"Male","White"
16,6500,"Midwest","Some_College",19,"Female","White"
40,35000,"South","High_School",64,"Female","White"
42,64000,"South","Some_College",38,"Female","White"
19,4800,"Midwest","High_School",27,"Female","White"
40,22000,"West","High_School",42,"Female","Asian"
40,52000,"Midwest","Some_College",24,"Male","White"
40,140000,"South","Bachelor",49,"Female","Asian"
40,26000,"South","High_School",34,"Female","Other"
40,46000,"West","Above_Bachelor",50,"Female","Asian"
15,3600,"South","Some_College",19,"Female","White"
40,65000,"West","Bachelor",57,"Female","Other"
60,40000,"West","Bachelor",38,"Male","White"
50,45000,"South","High_School",43,"Female","White"
40,89000,"Midwest","High_School",61,"Female","Black"
40,35000,"Midwest","Bachelor",27,"Female","Other"
45,90000,"South","Above_Bachelor",48,"Male","White"
30,85000,"Midwest","Above_Bachelor",49,"Female","White"
40,100000,"South","Bachelor",23,"Female","White"
48,50000,"South","Above_Bachelor",35,"Male","White"
50,35000,"South","Bachelor",55,"Female","White"
40,4800,"West","High_School",21,"Male","Other"
45,750,"South","Below_High_School",18,"Male","White"
40,58000,"Midwest","Bachelor",37,"Female","Other"
55,180000,"South","Bachelor",54,"Male","White"
40,190000,"South","Above_Bachelor",44,"Female","Black"
40,40800,"West","Above_Bachelor",24,"Female","White"
50,42000,"South","High_School",61,"Male","White"
50,95000,"South","Bachelor",52,"Male","White"
60,80000,"South","Some_College",22,"Male","Other"
45,51000,"West","Some_College",45,"Female","Other"
40,12000,"Northeast","High_School",23,"Male","White"
26,26000,"West","Bachelor",33,"Female","Other"
40,69000,"Northeast","Bachelor",60,"Female","White"
40,55000,"West","Bachelor",30,"Male","White"
40,140000,"West","Above_Bachelor",33,"Male","Other"
40,25000,"South","High_School",34,"Female","White"
40,50000,"Northeast","Some_College",49,"Male","White"
40,21000,"West","High_School",39,"Female","Other"
45,50000,"South","Some_College",55,"Female","Other"
32,25000,"South","Bachelor",51,"Female","White"
47,559000,"West","Bachelor",30,"Male","White"
6,15000,"Northeast","High_School",23,"Female","White"
40,103000,"West","Some_College",54,"Male","White"
35,105000,"Northeast","Bachelor",45,"Female","White"
40,136000,"South","Above_Bachelor",53,"Female","Asian"
40,30000,"West","Below_High_School",48,"Male","Other"
50,80000,"Midwest","Bachelor",38,"Male","White"
40,41000,"Midwest","Bachelor",23,"Female","White"
55,86000,"West","Bachelor",27,"Male","Other"
24,55000,"West","Above_Bachelor",61,"Male","White"
40,59000,"South","Above_Bachelor",57,"Female","Other"
40,4900,"South","High_School",18,"Male","White"
40,65000,"West","Some_College",38,"Female","Asian"
40,28000,"Northeast","High_School",23,"Female","White"
25,16000,"West","High_School",52,"Female","Other"
45,130000,"Midwest","Bachelor",40,"Male","White"
40,300000,"Northeast","Above_Bachelor",54,"Female","White"
40,90000,"South","Some_College",56,"Male","White"
15,25000,"Midwest","Some_College",21,"Male","Asian"
60,67000,"West","Some_College",35,"Male","Other"
40,45000,"Midwest","Below_High_School",37,"Male","White"
45,30000,"Midwest","Some_College",60,"Male","White"
40,487000,"Midwest","Above_Bachelor",61,"Male","Other"
45,113000,"West","Above_Bachelor",41,"Female","White"
34,18000,"Midwest","High_School",27,"Female","White"
8,9400,"Midwest","Some_College",63,"Female","White"
36,24000,"South","Some_College",31,"Male","Other"
40,52000,"South","Above_Bachelor",29,"Female","White"
40,128000,"South","Bachelor",54,"Male","Black"
16,9100,"West","Bachelor",31,"Female","White"
38,27000,"West","High_School",22,"Male","Other"
20,14000,"West","High_School",22,"Female","White"
