UHRSWORK,INCWAGE,region,education_level,age,gender,race_group
27,19074,West,Below_High_School,25,Female,White
38,35000,South,Some_College,53,Male,White
31,15821,Midwest,Below_High_School,57,Female,Black
41,47917,West,Some_College,18,Female,White
25,28433,Northeast,Below_High_School,52,Female,Black
36,40110,Northeast,High_School,63,Female,Asian
37,39706,Northeast,High_School,64,Male,White
37,21443,Northeast,Below_High_School,50,Female,Other
32,24236,Midwest,Below_High_School,62,Male,Other
37,34632,West,High_School,53,Male,Other
38,10531,South,Below_High_School,27,Female,White
31,46819,Northeast,Some_College,44,Male,Other
37,22883,Northeast,Below_High_School,54,Female,Other
33,38747,South,Some_College,25,Female,Other
42,45025,South,Some_College,22,Male,Asian
27,21014,Midwest,Below_High_School,64,Female,Black
31,10669,South,Below_High_School,30,Male,Asian
38,21102,South,Below_High_School,64,Female,White
30,21074,West,High_School,37,Male,Black
40,37859,South,Some_College,56,Male,Asian
45,60586,Midwest,Bachelor,23,Male,White
29,36448,Midwest,High_School,31,Female,Black
26,27569,South,High_School,34,Female,White
34,28847,Northeast,Below_High_School,36,Female,White
34,35860,South,High_School,22,Male,White
36,38128,West,High_School,44,Female,Black
42,53078,Midwest,Bachelor,37,Female,Asian
43,76925,South,Above_Bachelor,20,Male,White
45,74462,Midwest,Above_Bachelor,46,Male,White
47,56992,West,Bachelor,36,Female,Other
39,40340,Northeast,High_School,33,Male,White
43,53169,South,Bachelor,36,Male,White
25,31196,Northeast,High_School,65,Female,Asian
22,43378,Midwest,Some_College,55,Male,White
39,29583,South,High_School,52,Female,White
29,20353,West,High_School,55,Female,White
41,32305,Midwest,High_School,64,Male,Black
35,38624,West,High_School,53,Male,Asian
34,18953,West,Below_High_School,43,Female,Black
33,37078,Northeast,High_School,29,Male,White
24,15873,West,Below_High_School,55,Male,Asian
26,19832,West,Below_High_School,36,Male,Other
40,26608,West,High_School,65,Male,Other
29,48406,Midwest,Some_College,56,Female,Asian
28,6237,Midwest,Below_High_School,49,Female,Asian
46,54242,West,Bachelor,30,Male,White
46,33712,West,High_School,25,Female,Black
36,25085,Northeast,Below_High_School,41,Male,Black
26,18727,West,Below_High_School,60,Female,White
21,21961,Northeast,Below_High_School,56,Male,Other
31,33520,Midwest,High_School,37,Female,Asian
36,38207,Northeast,High_School,24,Female,White
23,10473,South,Below_High_School,21,Female,Asian
44,85038,Northeast,Above_Bachelor,25,Female,White
40,18282,West,Below_High_School,18,Female,Other
34,39569,Midwest,High_School,21,Male,Asian
34,49484,South,Some_College,38,Male,White
35,43297,Northeast,High_School,27,Male,Black
40,51447,Northeast,Some_College,57,Male,Asian
32,38778,Northeast,High_School,33,Male,Other
36,39168,West,Some_College,29,Male,Black
36,47276,Midwest,Some_College,43,Female,Asian
23,40527,Northeast,High_School,25,Male,White
48,84347,Northeast,Above_Bachelor,57,Male,White
41,53109,Northeast,Some_College,52,Male,Asian
29,30160,Midwest,High_School,55,Male,Black
44,53312,South,Bachelor,33,Female,Asian
33,26478,South,High_School,59,Female,White
29,17050,South,Below_High_School,38,Male,Asian
48,57396,South,Bachelor,57,Female,Asian
31,21785,Midwest,Below_High_School,39,Male,White
41,38686,West,High_School,51,Female,White
37,45477,Northeast,Some_College,21,Male,Black
32,29831,Midwest,High_School,43,Male,Asian
41,51158,Midwest,Bachelor,62,Female,White
40,7616,South,Below_High_School,44,Female,White
33,17373,Midwest,Below_High_School,18,Female,Other
34,30579,South,High_School,55,Male,White
32,28887,Midwest,High_School,37,Female,Asian
27,15744,Northeast,Below_High_School,65,Female,White
31,40302,Northeast,High_School,30,Male,White
33,37089,Midwest,High_School,39,Male,White
41,36092,Midwest,High_School,50,Male,Black
23,25361,Northeast,Below_High_School,35,Female,Other
31,19370,West,Below_High_School,36,Female,White
41,55256,Northeast,Some_College,41,Male,Asian
28,48401,Northeast,Some_College,37,Male,White
39,33679,Northeast,High_School,33,Female,Asian
37,29921,Midwest,High_School,60,Female,Asian
35,31401,Midwest,High_School,33,Male,White
29,37592,Midwest,High_School,63,Male,White
38,58980,Northeast,Bachelor,32,Female,Black
35,37963,South,High_School,61,Female,White
31,35732,South,High_School,60,Male,Black
32,19297,South,Below_High_School,52,Male,White
26,18951,Midwest,Below_High_School,56,Female,White
29,41206,Northeast,High_School,59,Female,White
29,34866,Midwest,High_School,26,Female,Black
30,15002,West,Below_High_School,55,Female,Asian
33,14067,Northeast,Below_High_School,50,Male,White
30,30167,South,High_School,41,Male,Black
30,31541,Midwest,High_School,19,Female,White
30,23327,West,High_School,46,Female,Black
36,72787,Northeast,Bachelor,27,Male,Black
41,58466,Midwest,Bachelor,26,Female,Black
30,13490,Northeast,Below_High_School,24,Male,White
52,93606,Northeast,Above_Bachelor,26,Male,Black
38,41356,Northeast,High_School,41,Female,White
29,20310,South,Below_High_School,28,Male,White
38,63265,Midwest,Bachelor,62,Male,Asian
47,77945,Northeast,Above_Bachelor,40,Female,White
39,32317,South,High_School,29,Female,Asian
35,43307,South,Some_College,61,Male,White
30,12279,South,Below_High_School,20,Male,Asian
35,29707,Midwest,High_School,33,Male,Asian
27,23729,Midwest,Below_High_School,53,Male,Black
40,35492,Midwest,High_School,21,Female,Asian
43,35169,South,High_School,38,Female,Black
32,38166,Northeast,High_School,58,Male,Black
37,35187,Midwest,High_School,39,Male,Black
26,16226,South,Below_High_School,61,Male,Other
32,13168,West,Below_High_School,40,Female,White
44,37734,West,High_School,24,Female,White
50,62570,Northeast,Bachelor,56,Male,Other
27,26609,West,Below_High_School,58,Female,White
35,18349,Northeast,Below_High_School,37,Male,Black
30,13807,South,Below_High_School,48,Female,Black
36,26014,South,Below_High_School,34,Male,Other
51,58946,Midwest,Bachelor,34,Male,White
41,57832,West,Bachelor,47,Female,White
30,12652,South,Below_High_School,35,Female,Black
23,24712,West,Below_High_School,38,Male,White
20,30037,Northeast,Below_High_School,55,Male,White
41,40967,Northeast,Some_College,45,Female,White
36,40486,Northeast,Some_College,65,Female,White
39,47622,Northeast,High_School,57,Female,Asian
37,36067,South,Some_College,52,Female,White
35,26513,South,High_School,45,Female,Other
42,31547,Midwest,Some_College,55,Female,White
27,37149,West,High_School,30,Male,Black
38,75895,South,Above_Bachelor,59,Male,White
33,12898,South,Below_High_School,65,Male,White
27,14560,Northeast,Below_High_School,42,Male,Black
31,34842,South,High_School,40,Female,Other
36,32939,South,High_School,28,Female,Asian
31,29085,South,Below_High_School,19,Male,Black
32,37975,Northeast,High_School,46,Male,White
30,15888,Midwest,Below_High_School,47,Female,Black
43,32904,West,High_School,48,Female,Black
38,35796,South,High_School,25,Female,White
38,16259,South,Below_High_School,46,Female,White
29,37937,West,High_School,32,Female,Black
29,28215,Midwest,High_School,39,Male,Black
45,47867,Northeast,Some_College,22,Female,White
30,34037,Midwest,High_School,24,Female,Black
46,71985,Northeast,Bachelor,58,Male,White
26,15731,Northeast,Below_High_School,47,Male,White
45,37303,Northeast,High_School,32,Male,White
41,42113,Midwest,Some_College,56,Female,White
27,15409,Midwest,Below_High_School,18,Male,White
32,30156,Midwest,High_School,50,Male,Other
31,42951,Northeast,High_School,36,Female,White
33,37071,West,High_School,26,Male,White
38,18337,South,Below_High_School,50,Female,Black
39,43194,Northeast,Some_College,63,Female,Asian
39,30594,Midwest,High_School,60,Female,Asian
28,21254,Northeast,High_School,64,Male,White
31,23454,South,Below_High_School,27,Female,Other
39,33641,Northeast,High_School,21,Female,White
48,75256,West,Above_Bachelor,40,Female,Black
40,33511,Northeast,Below_High_School,52,Male,Black
37,43787,Midwest,Some_College,19,Female,Asian
38,44833,West,Some_College,52,Female,Other
32,32095,South,High_School,41,Male,Other
42,34383,West,High_School,52,Female,Other
35,54711,South,Bachelor,21,Male,White
29,21812,West,Below_High_School,53,Male,White
33,39249,Northeast,High_School,51,Female,White
31,30461,South,High_School,59,Female,White
34,51955,Northeast,Some_College,52,Female,White
30,21085,South,Below_High_School,63,Female,Other
36,37167,West,High_School,25,Male,Other
30,12248,South,Below_High_School,20,Female,White
29,32128,West,High_School,64,Female,Black
44,39148,Midwest,Some_College,60,Male,White
34,55443,West,Some_College,38,Male,White
37,41852,South,Some_College,55,Male,Black
28,36249,West,High_School,48,Female,Other
49,79744,West,Above_Bachelor,42,Male,Black
32,23013,Midwest,High_School,50,Female,White
21,29435,Northeast,Below_High_School,37,Male,White
36,35202,Northeast,High_School,19,Male,Black
32,36029,South,High_School,61,Male,White
30,38208,South,Some_College,50,Male,White
31,20282,West,Below_High_School,65,Female,Other
39,38164,Northeast,High_School,35,Female,White
24,29421,South,High_School,40,Female,White
33,21700,Northeast,Below_High_School,50,Female,White
31,28023,Northeast,Below_High_School,20,Male,Other
30,52232,Northeast,Some_College,37,Male,White
35,32155,South,High_School,19,Female,White
36,38569,South,Some_College,29,Male,White
32,34307,West,High_School,23,Male,White
32,44832,Northeast,Some_College,39,Female,White
31,36864,West,High_School,37,Male,Black
48,78178,West,Above_Bachelor,23,Female,White
44,45526,Northeast,Some_College,28,Female,Asian
32,34311,West,High_School,49,Female,Black
45,31047,South,High_School,57,Male,White
43,56777,Midwest,Bachelor,62,Female,Black
39,86308,Northeast,Above_Bachelor,50,Female,Asian
30,21310,Northeast,Below_High_School,28,Female,White
42,44840,Midwest,Some_College,30,Female,White
29,23246,South,Below_High_School,20,Male,White
36,33917,South,Some_College,41,Female,Other
44,54472,Midwest,Bachelor,55,Female,White
43,32229,South,High_School,28,Male,Other
36,25387,South,High_School,44,Male,Asian
26,22789,Midwest,Below_High_School,23,Female,Other
39,43440,Midwest,Some_College,44,Female,Other
35,32500,West,High_School,43,Male,Black
38,27413,Midwest,High_School,47,Female,White
28,28032,South,High_School,31,Female,White
24,17014,South,Below_High_School,35,Female,Black
32,12460,South,Below_High_School,35,Male,White
45,29941,Midwest,High_School,24,Female,Other
39,31807,South,Some_College,27,Female,Black
21,27965,Northeast,Below_High_School,42,Female,White
28,13928,Midwest,Below_High_School,63,Male,White
29,34653,Midwest,High_School,46,Female,White
27,23326,West,Below_High_School,50,Male,Black
43,30723,South,High_School,20,Female,Other
23,12443,West,Below_High_School,38,Male,White
31,28807,Midwest,High_School,65,Female,Other
35,28626,South,High_School,60,Male,Asian
35,39318,South,Some_College,23,Female,White
41,48133,Midwest,Some_College,32,Female,White
33,33882,West,High_School,43,Female,Other
26,18677,Midwest,Below_High_School,58,Female,Black
26,37770,Midwest,High_School,41,Male,Black
28,28819,Midwest,High_School,53,Male,Other
32,56351,Northeast,Some_College,65,Female,White
40,41107,South,Some_College,34,Female,Other
33,16086,Midwest,Below_High_School,36,Male,Black
45,62470,Midwest,Bachelor,39,Male,Asian
35,52183,Midwest,Some_College,36,Male,Other
40,38718,Midwest,Some_College,44,Female,Asian
38,48565,Midwest,Some_College,27,Male,White
25,22884,South,Below_High_School,33,Male,Other
41,61058,Midwest,Bachelor,65,Male,White
39,35304,West,High_School,51,Female,Other
38,43373,West,Some_College,22,Male,Black
43,40600,Northeast,High_School,64,Male,White
41,39814,Midwest,Some_College,21,Female,White
42,37441,Midwest,High_School,56,Male,Asian
30,19833,Northeast,Below_High_School,19,Female,Other
36,41828,South,Some_College,34,Female,Other
26,18838,West,Below_High_School,35,Female,Other
36,23699,South,Below_High_School,21,Female,White
35,56301,West,Bachelor,27,Female,Other
39,59633,Midwest,Bachelor,57,Male,Asian
37,56023,Northeast,Some_College,62,Male,White
34,31805,South,High_School,24,Male,White
36,38543,Midwest,Some_College,35,Female,Black
45,55456,Northeast,Bachelor,28,Female,White
39,30980,Northeast,High_School,57,Female,Black
30,48014,West,Some_College,45,Male,Asian
27,33085,Midwest,High_School,44,Female,Black
35,39980,Northeast,High_School,33,Male,Black
31,23449,Northeast,Below_High_School,33,Female,White
45,66195,Northeast,Bachelor,45,Male,Other
39,30178,West,High_School,54,Female,White
31,32629,Midwest,High_School,58,Male,Asian
34,32497,South,Some_College,34,Male,Asian
38,41482,West,High_School,51,Male,Other
43,32335,Midwest,High_School,27,Male,Black
28,28025,Midwest,High_School,57,Male,White
30,45002,South,Some_College,25,Male,Other
37,36877,Midwest,High_School,49,Female,Black
37,62630,Midwest,Bachelor,21,Male,White
25,21786,West,Below_High_School,61,Male,White
42,42505,West,High_School,41,Male,Black
33,19402,South,Below_High_School,40,Male,Black
32,37448,South,Some_College,53,Female,White
33,33004,West,High_School,20,Female,White
37,51159,Midwest,Some_College,19,Male,Other
45,42547,South,Some_College,36,Female,Black
36,35046,South,High_School,42,Female,Black
37,40951,South,Some_College,57,Male,White
44,31303,Midwest,High_School,27,Female,Other
26,14161,Northeast,Below_High_School,64,Male,White
44,56532,West,Bachelor,27,Female,White
47,34947,South,Some_College,39,Male,White
49,80065,Northeast,Above_Bachelor,45,Female,Asian
29,19051,West,Below_High_School,34,Female,Asian
22,21057,South,Below_High_School,29,Male,White
45,53354,Northeast,Some_College,20,Female,White
38,70247,Northeast,Bachelor,61,Male,White
25,10809,Midwest,Below_High_School,19,Male,Other
44,67103,Northeast,Bachelor,31,Female,Other
29,24035,Midwest,Below_High_School,24,Male,Asian
29,46309,Northeast,High_School,53,Male,White
40,26953,South,High_School,26,Female,Black
45,60147,Northeast,Some_College,30,Male,White
28,21985,West,Below_High_School,58,Female,Asian
39,30664,South,High_School,32,Female,White
35,22169,West,Below_High_School,48,Male,White
34,31253,South,High_School,35,Male,White
38,38621,West,High_School,31,Female,White
32,18375,West,Below_High_School,27,Male,White
44,32119,West,High_School,35,Female,Black
24,23867,Northeast,Below_High_School,27,Male,Asian
38,26934,South,High_School,52,Female,Other
32,14081,Midwest,Below_High_School,27,Female,Asian
31,33451,South,High_School,49,Female,White
24,28961,South,High_School,47,Male,White
30,35203,Midwest,High_School,25,Male,Black
32,18460,Midwest,Below_High_School,42,Female,White
27,19941,West,Below_High_School,55,Male,White
37,35143,South,High_School,51,Female,Asian
41,62622,Midwest,Bachelor,27,Male,Asian
34,46514,Northeast,High_School,29,Male,White
42,53794,South,Bachelor,42,Male,White
35,37297,West,Some_College,45,Female,Asian
27,44997,Midwest,High_School,65,Male,Asian
36,32188,South,High_School,56,Female,White
36,38176,South,Some_College,23,Female,White
38,31426,Midwest,High_School,33,Male,Black
34,25646,South,Below_High_School,24,Male,Other
33,8066,South,Below_High_School,57,Male,Other
38,36284,Northeast,High_School,65,Male,Other
40,36441,South,Some_College,21,Male,Other
43,41970,West,Some_College,40,Female,White
33,28570,South,High_School,41,Male,Black
30,33970,West,High_School,20,Male,Asian
27,45106,Northeast,High_School,28,Male,Other
37,40200,West,High_School,40,Female,Asian
25,16914,West,Below_High_School,48,Female,Black
36,41067,Northeast,Some_College,64,Female,Black
21,27673,Midwest,Below_High_School,55,Male,White
44,44403,West,Some_College,29,Female,White
38,71913,West,Bachelor,26,Female,Black
46,39368,Midwest,High_School,35,Female,Other
40,46867,Midwest,Some_College,23,Female,Asian
26,21391,Midwest,Below_High_School,36,Female,Other
39,51004,Northeast,Some_College,35,Male,Black
37,45133,Midwest,Some_College,40,Female,White
34,33103,Midwest,High_School,19,Female,Asian
40,25832,Midwest,High_School,48,Female,White
23,17570,South,Below_High_School,44,Female,White
48,83806,West,Above_Bachelor,47,Male,Other
44,47743,Northeast,Some_College,47,Female,White
30,12707,West,Below_High_School,33,Male,Other
23,16128,West,Below_High_School,20,Female,Asian
27,32345,Midwest,High_School,25,Female,White
44,72604,Northeast,Bachelor,65,Male,Asian
